Id,SalePrice
1461,123855
1462,162300
1463,186412
1464,192585
1465,198271
1466,172264
1467,184350
1468,163282
1469,196628
1470,118367
1471,188749
1472,94451
1473,92982
1474,155113
1475,119108
1476,369072
1477,250326
1478,316845
1479,297699
1480,428326
1481,321460
1482,201891
1483,173306
1484,162235
1485,188765
1486,194730
1487,344026
1488,224524
1489,194082
1490,245820
1491,192706
1492,96456
1493,194104
1494,295982
1495,307031
1496,245007
1497,174484
1498,164394
1499,165870
1500,160051
1501,185114
1502,156691
1503,290776
1504,234723
1505,205566
1506,195418
1507,258548
1508,198757
1509,161765
1510,139405
1511,152119
1512,177299
1513,147529
1514,171803
1515,196283
1516,150554
1517,167667
1518,126794
1519,205526
1520,126681
1521,128708
1522,170698
1523,111524
1524,121341
1525,124681
1526,116894
1527,107268
1528,136406
1529,146670
1530,190183
1531,125834
1532,105354
1533,145007
1534,121393
1535,159307
1536,113688
1537,63130
1538,169463
1539,203005
1540,115350
1541,130486
1542,137641
1543,190910
1544,85450
1545,118928
1546,131177
1547,130005
1548,126831
1549,113595
1550,131473
1551,118483
1552,153117
1553,159321
1554,124402
1555,171358
1556,95781
1557,113429
1558,95618
1559,93700
1560,126239
1561,125062
1562,126439
1563,120061
1564,166838
1565,147109
1566,245381
1567,73152
1568,233284
1569,130676
1570,147714
1571,116680
1572,149287
1573,249285
1574,119908
1575,242340
1576,240328
1577,172850
1578,157015
1579,139759
1580,190011
1581,168151
1582,126911
1583,310915
1584,209482
1585,142708
1586,63465
1587,105635
1588,162123
1589,95581
1590,129148
1591,92918
1592,119477
1593,125245
1594,126659
1595,115290
1596,206098
1597,173102
1598,195235
1599,186117
1600,169166
1601,68709
1602,119747
1603,90110
1604,265265
1605,245662
1606,168503
1607,186351
1608,202484
1609,192394
1610,159709
1611,139019
1612,174331
1613,164728
1614,144391
1615,96687
1616,78877
1617,91638
1618,122293
1619,145549
1620,168213
1621,138908
1622,151753
1623,295926
1624,203932
1625,120820
1626,165023
1627,189981
1628,286819
1629,174473
1630,340426
1631,205087
1632,237816
1633,171500
1634,186119
1635,184584
1636,159614
1637,194238
1638,200056
1639,185591
1640,248651
1641,186582
1642,220781
1643,207209
1644,212990
1645,242813
1646,165300
1647,162529
1648,126518
1649,134602
1650,119993
1651,118064
1652,95567
1653,104866
1654,147421
1655,137023
1656,143135
1657,146452
1658,145553
1659,122770
1660,147976
1661,452163
1662,379854
1663,370321
1664,454178
1665,322237
1666,348745
1667,358290
1668,341008
1669,311844
1670,357863
1671,272772
1672,392164
1673,305244
1674,245060
1675,196318
1676,200943
1677,206292
1678,416871
1679,370368
1680,331971
1681,255872
1682,326101
1683,191389
1684,185100
1685,175547
1686,163384
1687,171093
1688,189837
1689,192432
1690,196692
1691,189261
1692,259514
1693,171529
1694,184782
1695,167016
1696,278155
1697,168332
1698,356258
1699,317314
1700,250248
1701,273755
1702,246230
1703,247880
1704,295131
1705,220700
1706,394760
1707,200907
1708,195692
1709,257930
1710,201323
1711,262222
1712,255112
1713,281840
1714,206064
1715,198002
1716,182102
1717,168648
1718,139809
1719,201472
1720,237493
1721,169409
1722,137515
1723,165483
1724,200963
1725,227758
1726,189722
1727,154436
1728,185995
1729,161757
1730,153625
1731,120412
1732,126215
1733,114498
1734,117247
1735,134271
1736,104529
1737,325418
1738,248562
1739,257792
1740,212331
1741,188972
1742,168851
1743,184768
1744,319549
1745,203737
1746,202687
1747,213495
1748,235387
1749,151762
1750,142781
1751,248764
1752,119895
1753,157435
1754,201867
1755,169663
1756,125710
1757,121861
1758,149205
1759,166277
1760,167489
1761,158900
1762,184679
1763,182721
1764,118223
1765,186563
1766,197909
1767,230637
1768,144280
1769,166404
1770,159009
1771,124875
1772,133460
1773,127757
1774,146037
1775,131270
1776,126695
1777,114128
1778,148422
1779,123221
1780,168829
1781,126231
1782,86650
1783,142433
1784,112485
1785,126436
1786,142793
1787,170616
1788,70631
1789,102234
1790,87596
1791,187181
1792,161028
1793,126973
1794,162315
1795,127468
1796,141676
1797,126493
1798,118346
1799,118632
1800,126000
1801,126827
1802,126335
1803,150246
1804,133705
1805,138489
1806,126597
1807,138417
1808,126836
1809,126496
1810,142849
1811,82712
1812,95379
1813,125963
1814,85468
1815,60581
1816,107996
1817,116426
1818,159935
1819,127758
1820,69721
1821,114409
1822,154775
1823,63114
1824,132592
1825,144013
1826,93789
1827,96272
1828,126724
1829,114557
1830,149968
1831,155647
1832,91307
1833,142327
1834,132658
1835,126034
1836,126882
1837,94704
1838,125969
1839,98127
1840,162826
1841,136380
1842,90757
1843,129433
1844,126729
1845,138691
1846,152013
1847,169147
1848,50065
1849,113330
1850,117639
1851,157894
1852,122793
1853,126638
1854,168205
1855,153253
1856,206853
1857,160596
1858,133435
1859,109954
1860,157329
1861,107949
1862,288576
1863,279966
1864,279911
1865,340743
1866,332311
1867,218274
1868,296249
1869,201859
1870,219342
1871,245993
1872,174825
1873,231077
1874,154791
1875,199596
1876,193891
1877,206503
1878,198467
1879,130988
1880,131577
1881,248097
1882,246227
1883,184107
1884,197749
1885,248871
1886,296877
1887,206079
1888,290170
1889,169666
1890,120954
1891,126253
1892,102366
1893,126808
1894,126501
1895,134251
1896,126762
1897,123424
1898,125952
1899,160588
1900,158982
1901,169595
1902,150505
1903,203801
1904,133490
1905,183071
1906,156629
1907,198873
1908,113604
1909,135271
1910,125893
1911,190055
1912,292796
1913,150334
1914,77660
1915,310849
1916,69151
1917,245268
1918,143780
1919,184354
1920,162517
1921,376838
1922,326934
1923,216041
1924,240896
1925,203099
1926,376801
1927,135581
1928,161993
1929,127170
1930,126366
1931,148445
1932,138823
1933,189586
1934,177411
1935,167223
1936,194313
1937,187115
1938,170759
1939,245371
1940,197116
1941,169959
1942,187456
1943,207949
1944,343073
1945,372885
1946,160214
1947,325227
1948,180755
1949,244358
1950,188068
1951,258671
1952,214715
1953,178535
1954,188433
1955,134957
1956,311619
1957,159675
1958,294469
1959,135592
1960,106426
1961,123458
1962,94677
1963,107026
1964,105683
1965,146371
1966,129405
1967,296012
1968,392473
1969,371312
1970,412941
1971,420877
1972,375800
1973,283461
1974,327173
1975,449575
1976,277005
1977,352049
1978,354470
1979,326390
1980,195305
1981,359321
1982,210248
1983,202147
1984,185687
1985,207499
1986,202482
1987,193707
1988,174643
1989,192975
1990,203477
1991,232506
1992,203921
1993,171837
1994,246044
1995,184185
1996,261470
1997,317384
1998,321899
1999,290410
2000,317318
2001,279966
2002,245381
2003,247832
2004,287078
2005,206768
2006,206922
2007,246809
2008,204612
2009,190856
2010,193750
2011,148664
2012,167612
2013,169969
2014,184516
2015,197634
2016,188432
2017,192595
2018,126214
2019,133328
2020,93212
2021,104272
2022,175246
2023,135888
2024,280453
2025,361805
2026,169073
2027,162210
2028,161995
2029,165055
2030,257238
2031,246262
2032,252492
2033,253026
2034,172376
2035,201654
2036,198024
2037,199268
2038,295510
2039,204604
2040,293485
2041,275470
2042,195481
2043,186240
2044,194414
2045,204399
2046,152460
2047,141842
2048,137381
2049,149271
2050,183279
2051,97077
2052,125829
2053,147102
2054,92064
2055,156548
2056,150628
2057,117826
2058,196912
2059,133382
2060,177657
2061,168738
2062,126405
2063,118663
2064,138741
2065,125943
2066,163608
2067,126648
2068,159329
2069,83447
2070,117773
2071,92491
2072,129825
2073,138412
2074,167949
2075,155433
2076,123649
2077,154632
2078,120654
2079,127170
2080,121229
2081,126334
2082,132346
2083,139217
2084,113654
2085,119488
2086,118192
2087,120378
2088,97726
2089,75237
2090,132604
2091,98048
2092,125946
2093,126480
2094,120645
2095,137927
2096,88729
2097,112029
2098,149241
2099,66925
2100,80816
2101,107488
2102,136917
2103,102616
2104,142859
2105,138614
2106,59449
2107,191509
2108,97031
2109,97503
2110,126327
2111,149484
2112,126659
2113,118467
2114,128177
2115,159481
2116,117127
2117,142038
2118,115396
2119,117764
2120,116968
2121,95306
2122,114588
2123,78749
2124,160492
2125,130668
2126,145371
2127,164345
2128,140458
2129,95764
2130,134664
2131,128492
2132,119106
2133,121385
2134,123352
2135,97529
2136,71731
2137,116235
2138,137201
2139,139197
2140,133911
2141,151215
2142,114362
2143,131401
2144,125954
2145,135948
2146,179387
2147,151459
2148,134036
2149,160022
2150,208132
2151,117943
2152,181317
2153,183283
2154,109743
2155,136667
2156,258835
2157,243212
2158,243121
2159,203862
2160,191448
2161,243010
2162,393431
2163,363921
2164,248514
2165,196122
2166,162117
2167,215103
2168,193981
2169,191091
2170,199014
2171,157149
2172,137312
2173,166470
2174,207838
2175,302252
2176,321594
2177,245640
2178,204531
2179,133083
2180,245186
2181,182041
2182,203553
2183,190291
2184,125274
2185,126214
2186,151204
2187,148073
2188,153866
2189,213384
2190,70172
2191,68848
2192,87086
2193,122674
2194,111599
2195,106817
2196,123316
2197,126305
2198,163467
2199,171258
2200,141217
2201,146742
2202,196324
2203,142269
2204,174333
2205,123681
2206,141023
2207,198609
2208,244519
2209,214075
2210,120678
2211,117390
2212,115411
2213,117737
2214,131118
2215,110453
2216,143042
2217,67624
2218,95421
2219,84123
2220,77542
2221,310174
2222,260563
2223,272584
2224,202073
2225,124511
2226,197746
2227,198041
2228,271124
2229,259734
2230,159016
2231,207248
2232,186728
2233,196215
2234,245871
2235,238478
2236,260063
2237,310236
2238,197762
2239,125149
2240,160963
2241,162375
2242,126344
2243,129860
2244,116991
2245,121116
2246,154670
2247,126421
2248,125948
2249,125381
2250,127777
2251,126196
2252,169729
2253,160855
2254,173854
2255,191015
2256,180513
2257,204508
2258,162214
2259,170736
2260,161244
2261,196464
2262,209562
2263,351405
2264,433932
2265,185069
2266,291590
2267,357972
2268,411750
2269,158452
2270,194050
2271,216355
2272,201855
2273,168409
2274,175836
2275,166213
2276,195723
2277,191076
2278,142788
2279,123440
2280,121544
2281,158715
2282,181985
2283,115278
2284,120452
2285,143945
2286,122795
2287,376668
2288,292688
2289,364532
2290,432353
2291,339275
2292,412206
2293,433661
2294,390077
2295,434985
2296,287214
2297,350878
2298,348154
2299,360890
2300,321437
2301,316272
2302,254579
2303,250009
2304,258252
2305,205465
2306,200218
2307,197868
2308,207340
2309,282734
2310,206735
2311,204707
2312,190515
2313,172577
2314,185609
2315,189689
2316,200334
2317,187940
2318,186348
2319,188491
2320,190297
2321,238596
2322,189244
2323,196607
2324,186723
2325,207774
2326,178135
2327,199444
2328,208157
2329,189819
2330,181133
2331,359614
2332,376658
2333,330087
2334,260999
2335,288837
2336,326278
2337,196032
2338,278253
2339,205323
2340,374429
2341,205693
2342,208208
2343,207532
2344,204990
2345,217281
2346,203787
2347,196328
2348,244968
2349,190643
2350,305332
2351,248072
2352,247851
2353,248648
2354,153365
2355,153457
2356,160677
2357,181028
2358,195597
2359,126602
2360,116919
2361,143982
2362,248264
2363,138205
2364,164767
2365,207083
2366,192328
2367,205186
2368,206456
2369,206812
2370,165295
2371,165786
2372,182025
2373,278339
2374,311375
2375,230416
2376,282173
2377,319646
2378,150871
2379,201220
2380,160353
2381,171830
2382,201134
2383,198626
2384,243999
2385,167525
2386,134853
2387,129868
2388,92894
2389,126061
2390,136227
2391,140676
2392,117094
2393,160322
2394,141145
2395,197910
2396,140808
2397,207114
2398,128133
2399,67363
2400,69837
2401,117892
2402,126937
2403,138292
2404,152315
2405,157724
2406,136547
2407,125822
2408,139943
2409,120760
2410,184196
2411,121137
2412,159750
2413,124674
2414,159001
2415,124289
2416,126363
2417,132627
2418,132452
2419,121155
2420,125999
2421,148835
2422,114487
2423,124916
2424,138725
2425,216586
2426,140674
2427,147307
2428,166623
2429,109886
2430,126031
2431,118060
2432,136703
2433,139446
2434,136479
2435,158432
2436,96549
2437,112787
2438,125274
2439,105691
2440,122760
2441,97735
2442,95386
2443,123284
2444,132590
2445,85325
2446,148599
2447,191783
2448,143945
2449,118902
2450,152701
2451,132554
2452,200273
2453,87702
2454,122014
2455,122424
2456,126361
2457,123127
2458,125962
2459,112387
2460,126868
2461,124289
2462,126558
2463,122016
2464,188454
2465,136828
2466,112359
2467,138172
2468,91833
2469,84480
2470,190469
2471,201364
2472,167268
2473,111249
2474,74995
2475,201249
2476,116112
2477,121856
2478,148406
2479,97649
2480,159231
2481,121205
2482,122756
2483,98211
2484,117930
2485,126021
2486,143446
2487,165969
2488,163683
2489,150565
2490,137892
2491,93167
2492,188112
2493,159011
2494,150047
2495,89765
2496,235281
2497,158982
2498,114599
2499,78436
2500,119686
2501,134821
2502,148937
2503,97455
2504,173532
2505,203750
2506,250882
2507,294998
2508,251003
2509,200970
2510,202487
2511,169212
2512,200900
2513,205053
2514,251991
2515,154422
2516,172884
2517,154327
2518,164918
2519,230937
2520,205482
2521,188003
2522,206175
2523,126465
2524,139207
2525,152008
2526,148099
2527,126703
2528,126691
2529,130534
2530,126752
2531,261909
2532,206231
2533,190261
2534,226132
2535,294534
2536,230630
2537,245499
2538,190355
2539,190558
2540,188455
2541,181158
2542,162447
2543,126649
2544,114949
2545,132118
2546,120815
2547,141570
2548,152850
2549,153535
2550,391698
2551,135228
2552,126759
2553,61008
2554,93227
2555,125825
2556,94553
2557,104330
2558,146708
2559,131855
2560,150210
2561,148480
2562,135876
2563,144764
2564,191439
2565,145172
2566,159275
2567,126618
2568,190188
2569,196168
2570,118999
2571,191353
2572,157798
2573,201766
2574,246079
2575,132938
2576,123130
2577,153688
2578,88467
2579,62172
2580,114892
2581,126114
2582,126971
2583,266689
2584,170903
2585,184884
2586,210776
2587,202043
2588,148066
2589,157207
2590,203162
2591,226821
2592,235672
2593,246849
2594,182591
2595,195574
2596,298614
2597,188257
2598,292672
2599,357395
2600,160041
2601,151408
2602,83338
2603,97439
2604,91938
2605,79652
2606,153634
2607,204669
2608,200662
2609,170851
2610,123247
2611,129683
2612,170450
2613,130462
2614,124987
2615,152580
2616,149728
2617,189685
2618,200856
2619,194436
2620,183715
2621,184714
2622,183988
2623,229574
2624,320578
2625,292076
2626,169797
2627,171334
2628,440291
2629,442692
2630,367079
2631,433028
2632,393434
2633,323352
2634,405346
2635,164807
2636,187835
2637,186444
2638,255415
2639,190549
2640,157881
2641,98222
2642,179209
2643,102449
2644,125894
2645,115253
2646,92517
2647,107966
2648,142720
2649,146965
2650,137259
2651,135901
2652,413264
2653,249779
2654,275357
2655,397128
2656,338517
2657,364207
